   118.0000      2.6602660E-15  1.4548295E-15
   119.0000      2.5552568E-15  1.4094428E-15
   120.0000      2.4550460E-15  1.3658480E-15
   121.0000      2.3595075E-15  1.3239998E-15
   122.0000      2.2683316E-15  1.2837630E-15
   123.0000      2.1812314E-15  1.2451128E-15
   124.0000      2.0980551E-15  1.2078700E-15
   125.0000      2.0186553E-15  1.1720745E-15
   126.0000      1.9427296E-15  1.1376563E-15
   127.0000      1.8701556E-15  1.1044723E-15
   128.0000      1.8007641E-15  1.0725031E-15
   129.0000      1.7343470E-15  1.0417658E-15
   130.0000      1.6708524E-15  1.0121274E-15
   131.0000      1.6100883E-15  9.8361616E-16
   132.0000      1.5518762E-15  9.5613238E-16
   133.0000      1.4961363E-15  9.2965720E-16
   134.0000      1.4427490E-15  9.0411831E-16
   135.0000      1.3916008E-15  8.7947442E-16
   136.0000      1.3425846E-15  8.5569301E-16
   137.0000      1.2955990E-15  8.3276203E-16
   138.0000      1.2505113E-15  8.1059989E-16
   139.0000      1.2072695E-15  7.8918531E-16
   140.0000      1.1657876E-15  7.6849690E-16
   141.0000      1.1259501E-15  7.4853048E-16
   142.0000      1.0877486E-15  7.2922268E-16
   143.0000      1.0510425E-15  7.1057255E-16
   144.0000      1.0157964E-15  6.9250222E-16
   145.0000      9.8191373E-16  6.7502078E-16
   146.0000      9.4936374E-16  6.5814285E-16
   147.0000      9.1808694E-16  6.4176579E-16
   148.0000      8.8802675E-16  6.2592738E-16
   149.0000      8.5910200E-16  6.1059746E-16
   150.0000      8.3129042E-16  5.9573135E-16
   151.0000      8.0451745E-16  5.8134079E-16
   152.0000      7.7876405E-16  5.6738539E-16
   153.0000      7.5396160E-16  5.5387601E-16
   154.0000      7.3011789E-16  5.4076722E-16
   155.0000      7.0712126E-16  5.2805373E-16
   156.0000      6.8500539E-16  5.1576217E-16
   157.0000      6.6366583E-16  5.0383124E-16
   158.0000      6.4313618E-16  4.9228480E-16
   159.0000      6.2333980E-16  4.8106135E-16
   160.0000      6.0424678E-16  4.7020006E-16
   161.0000      5.8584875E-16  4.5964052E-16
   162.0000      5.6811702E-16  4.4939778E-16
   163.0000      5.5100536E-16  4.3945274E-16
   164.0000      5.3448896E-16  4.2975432E-16
   165.0000      5.1856252E-16  4.2039598E-16
   166.0000      5.0318442E-16  4.1126539E-16
   167.0000      4.8835060E-16  4.0239872E-16
   168.0000      4.7403924E-16  3.9377556E-16
   169.0000      4.6019660E-16  3.8539761E-16
   170.0000      4.4685345E-16  3.7725940E-16
   171.0000      4.3394242E-16  3.6934422E-16
   172.0000      4.2147830E-16  3.6163492E-16
   173.0000      4.0944363E-16  3.5414548E-16
   174.0000      3.9780706E-16  3.4686267E-16
   175.0000      3.8655368E-16  3.3976771E-16
   176.0000      3.7566909E-16  3.3286828E-16
   177.0000      3.6515336E-16  3.2613127E-16
   178.0000      3.5499238E-16  3.1958556E-16
   179.0000      3.4514652E-16  3.1319091E-16
   180.0000      3.3563024E-16  3.0696085E-16
   181.0000      3.2643112E-16  3.0090234E-16
   182.0000      3.1751279E-16  2.9499876E-16
   183.0000      3.0888944E-16  2.8925765E-16
   184.0000      3.0053841E-16  2.8366720E-16
   185.0000      2.9246142E-16  2.7822981E-16
   186.0000      2.8462591E-16  2.7292513E-16
   187.0000      2.7704566E-16  2.6775911E-16
   188.0000      2.6970053E-16  2.6273249E-16
   189.0000      2.6259289E-16  2.5782926E-16
   190.0000      2.5569344E-16  2.5303344E-16
   191.0000      2.4901546E-16  2.4835901E-16
   192.0000      2.4253121E-16  2.4380398E-16
   193.0000      2.3625364E-16  2.3934507E-16
   194.0000      2.3016590E-16  2.3500709E-16
   195.0000      2.2426153E-16  2.3075337E-16
   196.0000      2.1854338E-16  2.2661747E-16
   197.0000      2.1298704E-16  2.2258086E-16
   198.0000      2.0759604E-16  2.1863384E-16
   199.0000      2.0237340E-16  2.1477363E-16
   200.0000      1.9729645E-16  2.1101413E-16
   201.0000      1.9237704E-16  2.0734060E-16
   202.0000      1.8759356E-16  2.0374836E-16
   203.0000      1.8295759E-16  2.0024469E-16
   204.0000      1.7844852E-16  1.9681740E-16
   205.0000      1.7407765E-16  1.9347040E-16
   206.0000      1.6982530E-16  1.9019454E-16
   207.0000      1.6570249E-16  1.8699896E-16
   208.0000      1.6169046E-16  1.8387148E-16
   209.0000      1.5779991E-16  1.8081676E-16
   210.0000      1.5401294E-16  1.7782002E-16
   211.0000      1.5033321E-16  1.7489139E-16
   212.0000      1.4675727E-16  1.7202973E-16
   213.0000      1.4328184E-16  1.6922924E-16
   214.0000      1.3990374E-16  1.6647968E-16
   215.0000      1.3661993E-16  1.6380196E-16
   216.0000      1.3342742E-16  1.6118486E-16
   217.0000      1.3032336E-16  1.5862525E-16
   218.0000      1.2730502E-16  1.5611719E-16
   219.0000      1.2436387E-16  1.5366954E-16
   220.0000      1.2150341E-16  1.5126567E-16
   221.0000      1.1872680E-16  1.4892000E-16
   222.0000      1.1602025E-16  1.4662004E-16
   223.0000      1.1338719E-16  1.4437941E-16
   224.0000      1.1082005E-16  1.4217985E-16
   225.0000      1.0832744E-16  1.4002127E-16
   226.0000      1.0589667E-16  1.3790718E-16
   227.0000      1.0353107E-16  1.3583582E-16
   228.0000      1.0122867E-16  1.3380345E-16
   229.0000      9.8987592E-17  1.3180922E-16
   230.0000      9.6801195E-17  1.2986151E-16
   231.0000      9.4677405E-17  1.2794883E-16
   232.0000      9.2604987E-17  1.2607511E-16
   233.0000      9.0587077E-17  1.2423832E-16
   234.0000      8.8617599E-17  1.2243687E-16
   235.0000      8.6699639E-17  1.2066878E-16
